moves,winners
3d10e10a1m10f4d6f7f9b11d11e7c8e4i12m4h8l10c13a9d8i10j6k4k7i13j2j10l8m2h8b11k1k8f10d6h10i6d1l9c2i2g9a2e6e7l10h6c9g4e5j7j3c6j8g12b10m13l6l2a5k12a13c3i3j2b13i12i4a6b9f7g1c10b3m12h1i3k3a13d5e3l5g4m11l5c4b13m5l6m3g13b1b1e12l7e11a11c2l2f1g8a9j5a7d9h9m1h7k7m8k12j12d2d1j4f4j5i9k5h3b6g10g,black
6h8c2b4k9e4i13i11d4e11g8m7m7i3m4l10g13a5c2j5e4h6e6l8f9m3j2c7k1k10e13h7e13f1f1j9h5k8h13g11h11a5g3k9f1h5h1d11b11m12m12c7h12j12b8e11e11c10i4f3b4j11j6m9c6f3a5f11f8b11l12k8k6j6b6i7d13j7j5l2m10a5j9l11k10b2h13e13b10f12g13l1e13k13c7c4c12f2i9g9d7g5d12h11i3d9b9a2k5i10k9j12a2e7f7l3g4m3f12e10c13d10d6k8i10h8l,white
11d9a4g8c2m4j13i8d7l7a7h3j9d4h12c2a3c9c12l5i7e2b9b10e3l11i5g1k13b1i2k6g10f4k11m12h1f12m13a5j5k7m2j13d3b13c11a5h1l6i10c5d9f6a6l9e1b8e7i6e1j12j13k4d12e12d11e6m8l13l2d8f7f5c10l10m6f6b2h8j7d9j11l1d12k8b3m12a6h7b8h9k1c12i13g3a3d4e5f6k9l10d6c7g2g1m11g12f12b9h10b4m7j8a5l11c7c5e6j13h13e3g7k10k1g3i8i3k4l3h4i11k5b10i4f10a4c6d10j9g5m2i8m9m13f3e5a8g11h10g13m2l,white
7i3l2j8m10m8c4b8k3m11a6l12k2g2a7d8a8g7g4f8b10d2b6e5f9f10h1b9k5i13m13h2m11b9j1m7k2i10k6d10g11k9e6k8f8d13l9b5j4j12h5e10c2c7m11l12d12j6g9i6i12i12m13d1e6c5l9m8j9a7b9d13g9h12a3g4k7e10e8h1a3j7f11f3k1d11g5g9l13a7c3h10b11m3d1j13b6f1f6h4d9c4h8i11j11d13c10j9g5m12c6b6j3b2h11h5c12b3f3a5d2f3i12e3c12f8e13i4a10l10a12l2l11c,black
9c13h9d11l10e2b7h3d2j4a3g11h8f8i11k10d6j6h4m5i8b10h9b4k11i13i6k1a5m1g9k12m3j8l6i5h8c13g5g10k11j6e10g13b12a3k5d13j11b7d5k8m13k7l1h5c5j11g5f10m6a11a1m6d3c7g1d10l12d10c2c12b8k9f13c2d6c9j10f6l1i8h11d3b4g6f6m8a8g7i11e10i3f4b4h5l9l4d4c4j5b9e7f10j12k12i4e11c7m9m7b3e12l11f6b12h2m1b4l7a2e12c13a10b3h5e9g1e7c2g3l,black
11l13h4c3e10m2b9e9h11c7e6d9c5d5e1d4j10f5c13f6b7f5j12m8c12c5a10h9f8e4b12k12l10d12i12e8h7g7i11g6f9m1g13i1c7d9l1a12h11f11j10l7k5f8j4d8a3f9g4f9d4e1m12j12g11a4h8m6m5l10e2h5g2d6k7h4i13d12b3c3j3a4k8b13j5i8l10g10c12f8f6j1j4a11m10b10j3m9k6a2k8d6e13k9a10a3i2m7j6l2g13l11d8i11k2i3k3b6h11b1i7l3g4l9b5b1h8k3l13g12a6i13c6c11h2c1k13e1e13b,black
8k7c9e1m7b13e4e1h10f12a9c10b12b9d2b12c1c5c8g10j1e3b13h9g6h12j6m9j5l7j4m1i8b2a8l2l9f2c10d10l7h6c13a1b3d3l2i11a6b12l11d1g13i10h10g11b11g3h5k3k8h11f1k3i9l6e5m7m11c4a5j7d12g6i7e5i10i10c11m6g6k1l4f8a3e5d11k13c6f1j13g12d4j7l10k3g2h12h12m9m4k8d9a2m9h4l13f8m3a13j2g13d4g11l4b7i13k4h12k2j8c3j9b2k4i1a6l5e5f7f10e13b4d10a1d3c3f2d2f6a11j11e12f5h4c6j5a8i10m13l12e7g2e7k8j6d12i8f9i11h3m1f9k8e,white
1e10m11b11h9g10h1c12i8e2c4m6e13g8m12e5d2d4c6k2a3j7f2j5j10i7g9b11k9d7d11e3l4k12f6j1b4b3k10c13j1m8b1l10b12c12g3m5k8k3c11d11a9k10g4f2f11i9l9e2b4d7b12m2i10f9f10e6d6i11m1k6l11l3a10k12l8c5b7h2m11j13l13b12b8j13m1d11f9j7e11g5h12k2e4g1f9c3h3e6h4h8d7l2h4i13h5l6a13k10l13d7j5a8h4j7a10d8i9h5i6g11c8g12a6c7i6b5e8f7k12j7m3f10a3g13e8a7c4l,black
3b9j6j8k7b3k9e10f11d12l8m2a7f7j6e13l3c11l2j7m6g2b4j5a13a3e8c7k12m4f12d9d11b12c6m4c4i10e13j10h5b13g11a10m12j1e13m3i9g5m2e3a7e1d12i9f9m10i5j13d8g5i13h10j6b9a12f8l3d5h11m7g1i5l3g8d12b8i2d6i3j3f7c8f4d10d1k2m6l3l8e9h11c4e12h6k6h7h4b10k8b10a5c6c13f12g12e12k10c11j11k2l1j1l3h4l9k7d9c13i5d2c11h7a9l1m13e2f3m4a10b12a9b11e1c5g13c13k10g2k4g4h5f1a11g5e6f4m7l1f7i11i10l5k1h13b8j8a1b1g11f2g8h,black
12j4j3l8c9f12f3m6f13g2b3b11e6g7e5f3a10m12m12a3d3g12b1m5c2j7d10c3c11k8m13a9j5g11b9e10d2k5l4f8l7j12h12g2d8k11a1e13d13c11c7g5k13j1g1d7l5d2c6c1a8f6j7k9c2f9i4e5a13e7a8b4k7c10e9b3i7f11g11j6d5j6e13i6h9l8i2m4c4g5b9g11l10k9k6k11h11f3h1f9m6l8e13f12d3j12l9h4d9a7i12c10h4m10f11i6i2i11d10b12k1k13m4a3k4l7m5i7b5e10g,white
9e8j10c7e7c9f6i13i9l2k5j5k7k4h12j10f4j5c13c2m6m11e1b1h13h7d4f8e3c5f13f7m8m3b13m9j1g12k12c2b12m10d11a11j13l4m10g7j11k12b11m8c13b3f8k13a12g10k6g4g10b4k7g5h2c11i4i1f4a3g4l12a5d12i10i5a5i8h8a1i10e6l1l6h1j3k10j11c4c12h5e3d8l3l7a7b2a11f11h9k9g8f8d9b7l8i2i3j9h1e6d2j12f13k1a11b13g7i8b13j6k9i6f8g5b6e2g7h3i2d4b6j13e2l9c11d,white
5k12f6f7g2c1d7l7e8d5b4i11h4j10h3d10m9c13f6d8c6c7f2h2f6i1l7b6j4h1e8k9a11b11f8f6h12b5c11a13i4f7m4d2i4b10d5l4c1j1i1c3a6l6g9j12g12c1f10b10f13b12d10i10a12j7i4g5a2m10c8m3b7k9d11i5h3g13j3c6m8e3h11l2b7j4k7d9g3m5j2j8l10e8g12a1k7c8b11g9f9e11m12k8j13m13k13e9k3k6a13g2a1b13h4m3f6k1g11k8a11j2e10g12h10l5e9m5f12l3e5g6e9i4e7a1m2g9b8h11c7h9h10j11e12m3l3j8i12i5m1a12e10k11d13l5d13c5i2d9l2l,black
8l13f13e10g4m9b8g3l3m6f11b7m10i2b11m2k6h3g12f13i9d3a7g7b3k12a13h9k5m5k12m13l3c9f13b5c3j4e6m8a4c5i8e11f1d8c2f12h12k10l9m9a12l4j6b7c3h7e9c10m11l13a10b7l8f13g5d6c6d1e6k13c10f1i4d2d1j12b2g13m5j12i12d11h1f4i12j13k8j6l11k4b7i10d2i10e12g5a10a2m5h9l12c5b5e10c9g11i4h2j6e10k1c9e5f13j2e3b5l7j1m6i11a9h9i2a7h4k7d6a8i7a6g8d1g11e3e6j4l1b1a8k8m3i7f3f4a3d11j4g12e5g1k1h1l11g10h2h10j9j4f7k11d2c11c,black
9a1i13h6f12d5e8b12b4g9h11g9b12j4a1d8i2d8c10m5b10h6b6e11k11a11h13a12i9c4i6d5h8f8a5i4h7g13k7a11f3c2e9g10e7c10i9m2c8m5j6g8e6m4d12a4b13j11e2b11j10g6l3e4j13l13c10a3b10j7l12f8j2f8k1f13g5c3k5d1h7b7f7j6k12e13i2j9k10d12m5m9e11d2i13m4k9f12k3g11i4f3a7e12h11l13e11b10f10k1g8d6h10c4c3h3i13b2g11m6j7h7d1l8g5a12c9i1e13d8h3d2a1a1b1k8l9d3f12l3l5l7m4e,black
11k7f13i10l11a9e9f2e12c11i12f11f2d9c1k2b3d13l5f1e8c4d12k10c2c6f9g6e11j5c9l10h3g4b1m7d13h8e7g12h12m6k8l2a7j3j10f4j12b11h7e10d10i13g4m7h6m3l8i7c3c4k5i3a5j12i7a5k5m9d8d2g4e8g1b3i1j4c13b6c5h6g10m6h9b9a6i3k4l5d3m6b10e1g2k12d4g12g12e8j8k4h13k1i5a4i8a11l7l5e3h2i3e1c6l1l10j12j13a4f10a2f8h5l13f9i7b8m9j11e11d10b7k7m11c3f7i1f9k1h9m13j10k10g6j1d5b2h12l4a8b13e2j8f2m,black
6j2e9d6e7g10f4m2d7m11f11h12d12f9h6b3g3k2b9f5d1j7b5a3f8e3j6a13i2h7d4e9g3h5l11j8k12i5i8m12c13a8c7l10j5m9e10d5c1c7e12m5j5e11d8a8f6m8g5k2i13b1e9c10e5b7k4d10g4j13d12a13l11a4i6c8i12k9m11b9b10m1g5g1m10i6g12l2f4h9l6i1a2j7f7a10c12g10h11k9j7i4f13k3c3i4k7h13m10a1i8j4c1d11c2a8d13c4g8b13f6f11m1h1k3e3b11e4a11l12h1b9k6d10l13g10k6l9a13j5f12b12e9i8h2k10b5h13h12j4b8l1l2c3m2m2g3d11g1f3a6h3l7c13e11i6k7j,black
3d6m5l3k13f12d13e6f5f8k1f12g11m7c4j11h9k7a7g1k5g8c6a9j12l8g1i5h6g3j9e10i12j7f8e4c9h9g2c10e3g5c5j12m10a11a13h4i10h11f7e7m5k9l8f13b2k8j9f4d10f3c2i12i1e13c4m4k13l8b3f12k8d8a6k12b8h3i3m11c12f6j11j7i10k2a8l10c9a4f9c6i5m13a11e9d1b7k2d3b1d2j10d4e13g7j2f5e12h10g12c4h6h2b6l6e13j12a2e12e11l6c2h1c5b10b3a4g7d5a13k10j10m5d2l3e1j11k2m11d7h3h13m1l11i5i11g13d11b1m,white
12j8j9g4k1d7c4h4c8h3b8b13j12m11k1f5k7g9h11f12i2c7k12k6b10d11c11l8g10k8f13g13a9m13f10c6e13i4a8i10f2k11e5d9c8c5a9e4d4f5h7f12l8l2d3i12f13e4m7d13k2h12e11b10l5f4j1e10e9a3k12a6l9d9b2g11a11g12g2j12b4i6a6k3d1i10i3h8m13h5c6f6m6g13m11d13l13d2i3j11m5i5g13c9i9f9k2f1l2m11h11i9l6c10b10m1g3c2b4b1k1c8e7j5l2a8d11j5e10a7b7m1a12h10h1b3m7e1j6i6h10g3g4l3a8a3l1m13b9j3e4g3f6j5b10j7h2e4e8k6d7i7l7a12c1h5j2l5m12d,black
3d6d8h5k10f13j6g13g6j3k7l3b11a4c7k10l9a7e8c12e12a12d10g8l1k10b10k7f13d13m4i5c7i10j6k10i11i5h8i2d13f11h12l2j7c11f5i8d11d9e3m10e12h7g3h6c9g8b1e10h6m12f9i13a8m10m13c2c11j6h5g9b9m2b8g4e9d7a5e4j6e8f13h10c11m3i1l10a9l2m3l3g11l12k7h12c9f12i3c9h7m9c7d1f13l11k2l7j3f8k8j11e11c5f7b5j3j13k4g11g1b11b2a10d5d3e4f4k1a9j5b6b8a8e13e3a4h1g1h12m2g4a13i4l4d5l6i,black
5g3k2c2k4b9e8g12g13e5c8f7d8e1i4c3i4h9l10a8k2b4d13b8j13g12h7l9a5h12c9c2a11l11c5d9j10g6a11a8c12k10h10j5i9g2g6i4j13i8l11g4i5f12j1k3l7g3m11k8m3d7e6c6e12m12i6m10c2i4m11i2m9f2e6g10e9h6k12l8b11e9b10d7c7b8i11j5k3e10l12f5b5j7k12d12a3a9m13k12b11b7i3g9i5m3b13j2j8a7a1d9k8h9d11f5e10i1j7f6h3j5a3f2d5l1f1c1a7j2h1m13a11m4k4e7h6f12e13l4f1l11d3h3c1g10f6j10b10m1e2l8d10k13c6b1b11h13f2f,black
4a4m4g12m8e10m6j7d12b5c12j7g10i9f5f4d11e8b4b9k13m3d6c8g7i10f7e4c3k5e7b5a10g8c8i2i9i6d4f7f1c4l3j12g6g5k2g5m10j10k12d6l12a10h11i12i2k13a3b12f7k2f11l8k3m4h13c6a1e5i7h12k3h8f11j6m8d9m2c5h11m10c4j2b3c13g9d6e13j9c3g13h7a11g13l11f9b11d7c11h10e9g9a1f9h1m6h6f12h1d10d8l3l11c7j4e5d11a13k12c13i1a8m5b5g10l8a2m3i1b13b3e9j8j11b9l1k,black
11j13j10b8c4c4j12m6d13l11i7h5j10f13m9a7g12l10m3d1a6j5f3g6b6c8d4m3j12f4k9g3c4l5h10h2a2b4a2h8a13e10e11k7f8f11f4g10g2c1h3a9c2d9f7i5e5a5c5l7e9d5i10a9b12b3f3i2m1g6m13h4h8m8k9k13k1d9l6i3b10l2i6h1e11l4f2k11a2g12g4d9e1i13a12j13i12i11d1l12h13f12a3h7j4i8j7d13d1b12e6e6g1j12d1m9m10c9h6f11e5b10d10i11h5m10j9j4e7m1f13c12k3k5k11c3e2f12c11g8b8g3l,white
8c3e1e13i2c8k7c1i6g3c1g7f1b8i9f10g13a11i4e8j8e4c7j7d11e13b9e3j6d7e11m8d8g11f2j12m11j3h11a11b1c9b1f12a6k12b4k4j8b9i9a5j13f6f4g6i12j2m9c4i3l6h6j3d2i11k6l5e10c10j7m10d7g5c12c9k3k13l10h6e10e2f13m7h1h12g2d3a13e4m1j6m10l5d5h8f7i9l11d13h7l2b11c6a4h11h13j3f10k10a8a5l6b10m1a9j7b12d5f4b10i12f9m6c12i7k4l1d2h9h7a10b12l3i5a13g10f3b3g1k13d12h8m4d13k4f12k5b5i2k2e5k9g2g9d5m11g3m2a5g11l2l1l12e8l1m8h,black
8c3b1e12e5m7b5e10e10k8b9j10b8h3k7e13i4f12c9m10l11e6a4h9l3g2b13a1f8m7c6f4k13h12g4l12i10i10j8i2d13f1m8e9e6e12m12l6g10m8k1k12a7m10h1j9c11l13j11i11a7i13e12h10f5k5i10g5a9f11j2i6l4a6h2a1i9d7k10d11g8l3c3e9h12j13d2l4c2h1l3i3j3a9k5l12f7h7a2m8a9i2j1d2c1g6c1h11c4d8g4j5d6d8j13k11d5b7f3f8f3h11f6i7d2e5h12d13l6k9b12b4b6b3d1a13c13b3l4e5c1c5j11h11m5g11b6m9g1b2f6j9a8d4i7g4g10a7j13g11k7l2g2k3m,white
10a3j1c5d6l4i8g10b7l2d8f7d7j9g1g4k9m3m11a8m3h13j1f9e7f6d4e5e5l7k9f2a12i9d1j11b4b7e4j1e10j1d7m11h10m4f9b10e3g8c4m3e6c2m7b5h12c12f13d3c3k2c6e13l5b12g9l8l2j3b9k6i1i10h13h12m5f13g6f6a12e2k4g11d5k11c7c13a11i9h3i4h6k12k2e10c13m4c6b2i4l2b7g11e3d6g10g9i5c4d7i1a2h9j11j1k8e12l10f2g6h13k3l12h8b10d9a1h13i12d5i10k8h12j11m11f6m13b10i4a8i2l2f12b6j3f5j5g1l5m8d8j11k8k,white
12j13l7m10i9m12g10k10c10h4i8e6g11k11h11m4k6e7j13d4d12h9d8h1d8d6l13b6h2e8k7f7i13h3m5g7b1j3c6j9l11i13f12f8c4j4l9b5k6k2b3h1k13a10e2f3g11l11f10d1f7c10b1g5e2i13j11d6m10g4m3l9a11a1e12i10l12e13k7h8f12c5c9f11b9k9c8m5l1c2j7l7a8g4h6i11j6b3i8a3f9g3b2k4g2g13g5b2a12m9h10f7e6f8b12d10j6d4b5f7g4a7k9j5h11c10a5d1m6a3d9e13i3k1l6c5i2c8l10m13c13m5m9i4c7d12l12a3a2d1h11e1a3j12b13e5a3e4f8i12k1i2h11g1b5j8j4e,black
3m12h10a13j1i8a8f6f13h10f3h9h1j5j9c10h10i9d10d9j13i11b1l8b5i7b7a2i13d5d3d9f11c4k8d7e8g8e5k11k8c8j9i5e2c1b12l4j1h9a11a12j4g9k11h11g12g3i9l2j11j2a10m2h1d3b13k13l9m7f4d7j4h2k10b7d13c10g1k4c5g5b11l12f5l11m13g6e3e2d12a5h7h4l13f1e1f10c11d9g7c6c6a10j12i4a10l11i6j4i9b11f2g7k6d12e7i4b12c6m13m13e3c1m3j12k12m8k6i2m10e6h3f2e6l4m3k1g3g11e8m12b13b6k6g13a1c7m5c4e12d3a9e5f5m6b7g,black
3d11f3g5c2c9c10a3j8d3k3e13i2k6f8i13k2d1e13h12i8e12k5h4h12g9b1j13c5f7h7c13d11j4k7j4g7f4m5d2g9a8c8b12a5e9h1c3a2i9j9m9i9e12b13f6g10m3c2b3f12h12l2a5j3b12f13e6k3m13j10k5m13a6a1f6j10b9f8k1d1g5b4j12j3l7e10h8f4c11h13g10f10d13l7b11e8g4l2j12c9k11m8l6l10i6d4f3h4e8a11g10j11a13m11c5g11k10c10g1i2m11d10l7l12e6i2l5l12m7d1l7m6h13b5i5k1m6b1h1b2f8h4i9g,white
9g12i8c7c10b13g6m5f7k13f9e13l8d5j2k10f12j3e2d8b10e11b5h8e4m11d10d3b2j11j1f4c1d6c10a9d6h9k10g8k5b3m12k9l7j4k1j6k3k7e9a12m7h11g9m6a5i4e13a2a4h8i8h5c10k4i13k3h11l7i13e12a11e2b7d10h2g12b12g6f7l12h11i7f9f2e4j3f13h7g4g9h2c5m2i10c6e5d6j6i11h9j1g9c13b3i9i11k6d8l6b5l5k3g8m1e1h3l4b11a3d13i12e,black
9g11k1j5b3j5a11l9h7m8f12k7e3c5c8k3a12j7f10e9m11f13i9d6g6h5k13a1f8e12i10c11g12e11e13e5h7c10f2a4g4c4k1d2j2h7b12g4h11b12b4j12a4m5i10j3b9k9f8i3g8h1c6i13l5l10b3h9a10h2i6c13g9b7d1e1i11d10i11i8m8c8d2d12m13c9c13f6d2b8a9j13b13d2g10l1h6k6a8b3k3l8j6f2m12h12d2c2f7g4f4b12l4d4i1g8g4a13k6e6b1l5d10g11h1a11c10a11j8l5m7k9i2e3f12f10d6m9l6j5f4l4e1m7l13h3m3d1b2l,black
5i2d2i11j5h4c13j11m1a3k11f4d3h5l7g1f13a7h12c9h9j10h3l11i8e6j10e13g6f5b2c5e12j12m5f5m2h6k10j11d4l8f8i3c2f8c9c5a8h10f13k13h4f3e1j2b13d9d4e11l8k3m2j8a2e12i6e13m10a7c6g6i9e9a9b11c7i3f1g7m3g9f11k2a12g4h8d4k11a6l13c9g7b5g8j2m6c8g1c8b13f1d3a9k10k4a4j12l8m1e1h1l5k10m10c5c13e11h5j3j9m7j10b12d12f3d12k13l7f12a7k2l10g2g1i13i1k12e6b7a7d9l6a6m11e,black
13a7a11k5c9b6e4j9k9h9i12d10h11l7b13j13l12g4c8c4e1e5k8b4k7j2b12i12e3h10c9m8e6f10a2j10m11f10e2c13c8h12k4h4i5e3j1g11i8m1j1k13e2g4m1f2m5h7f7g10b2a9e9d12l13g9c10l2l7e3d6m13f6h13d9f7m6c8d1b7i1a3b13m12h7d3g11j6j10j1m11e8k1i9l3l7l11a9g10g12b6b3f6g12j7c5d2k13h12c8f4g1d13i6l11c13b8i7k4l6k3m12f12m8l2e4b1h5i12a11h6d5j5g3e2f10k8g3c4a11b11d8a2d10d5f3i1l5l6i3k3a5b11m10i8j9j6a4d13k2h10f1c5m4f5a7h11g,black
6b3c1j3j9c3d12a7d2g11j2j7m5m4h10b9b12m4j13l8c9k11i8i6j8f5k10l11e9h4l13a8j5e2c7h9e1g9l12j6e11b13i8m5d2a13m13c10c12d6g11l12c10j9f3g7e5f9g6m10h6d5i1e6f10i13g8g4k8b12i3l4g8a6i11m8k1c3a9i9a11k4m5b9j1a13k13f12f4f9d6c6a1f5h,white
13m4k10f5a8g1j12b10c6j11h5h10i7c1h11k12d5i9b3j5j3m1l4j6e2h8j6f7e12k10m11d12c7f3b11g1e2d4i12a12i11e8f5e7a8l5b10k2b2a10h9h10j8d7k10e4a6k13g6a5f9f2m13i11m13a1i12j7d1a5d13c8c1f12e10b11l9d9a8m6m5m3c13d6i2g11b2k4b7b11c2j1d8h9j9i1g3h5c3e7g12m4g7j10g11a12l3a5g3d1c4h1m9m3f8k7m11f13f13k13h4c12g4e2c5l8e2f3l5k9g6l6b13l9l4l13e6c8a13b2e9k7l12h6h,white
3j1i12j11g2g3h2j8d10a11c9c4h2a7f10k9b12a9k10e6i11a10l12f13a4g13j13l8k5h8c11l11b11h7e4m12d5g6d8i2h5i5j9d10d3e10h10b7i7c11m1a6m1f9h5b9e2c10j11k6c8g6e9l9f3c5d3i3a12m6g3b9i9j9g13c1d12i2b5m8b9m7j6a12b5a12g11f13i3l7g10m7d8a9a6h4j1c7b6f4k6j3g3m7h13g13f3k2i5e11i7a4c8l11d5f13b8m8h8e13h12h13e2f10g1e5c4a1j10c1g10f8j5k6l2d13m7m1k7k2e1l4l6k4e4b12l4d11e2l8f12c5l,white
5j10a7f9j13e13m8i4a8m13g9b12b11c4i5m3i5k7d6l13l11b10h10m4c12l10c12k9m7i3c8c4k5g5h4d13a9l2m6m12h13h12i7c7e10e7k7m12g5f4l12m4h4g3e3d11h9f8b11l2b8k3m3g1k10g13k12e12a10f10l2l2i2f4f12d3j6d4b9h7h2h1h13f1j9i11g13b1l10i6g1d9g9c1i5l4j8e11d12j6b11j7j11m13j10d9d5i3h3b1f1c2e1a1m6i1e6h8h6k6a6c5a3a3k2c9k5b6e2j8f2a3f9a13i11i11k8j7l8l2d5c6f7g12c9e10k10j13d8a5e,white
4b7j7l13g11a4e9k4g9l2b2k3a9g4m2g4l10h7a12g10l9c13d2c4k11b3k10a1c7f10d12k3f13i5f8j6b13l10f4j4f13h11g10m3g13a11i8f5c3d9h8c6d9i12c7d10c3c9b11j8l5d9f6f2e3j10b5k5i2m12a7c5l2d4i3i12b9e8b8e9j7k6m1k6i1d9d5e4d12l8k13e4c6a7e2j12j11m3e6e5a2l12i1e11h12m1g13k11d5b1h5j3h1j2i7i8g8d10g6l3m8h2a1l5m11l5g11f6c12e8i2h12d13f10e13j5h2f12f4h1f9m7h1a3l13c6j7m11e10k9a1m10i13m6g1i6k,white
4a2d12j7h2j13e8l11f2l5j3m3k1l5e8d13a4h4f9g5a2c2a6f3j7b12g11e1g9c2g1i10d6g10l13g4l5c12b5i4m8g13k13b13f9a1j7f12d6b12h7m13h6j1f12c12e8b5h6e12a1d9b13j4k5b5d2k6m6k2b2h11c6d9k8h8c11k10j3b3i5k3c8j7c10m4d7j6h11m13m9d8e12l9e12m4j3g9h10b3h10h2i13d11g2e6l3a9l3f7e4c7l13l10k11i7i11d11b6i7d1a2m4i5g9m12f11l10f11a7k11h9i4e10a3d13i10g5l8f1h5f10i3l9j1c2f11j7g9f7a1b8a8i12k12i1e5m4g6c10e13c4b8k10c8m1m6a1k3e,black
11m3g10g3c10a13j13e11b10k10c1c1f6f13l9b3d10d2g12e1l1e12h7i10b8k9a13d10l8d2d12i10f5e3j4j11a5m2e3b10i7g13f2b5k7j13i1i3e4d3a7f13h2h1j6l4k8c9d3i7h11l8g12d8e9e7e12b4c13m7k12l12f11e7a2c11f12a13b12m11h1d8f10h4a6k9f11g1a5c2i9j1h10j8a8l11c5j9m4f9h5a12j11i8h3h9c6i8b10m2l6c9i13c7l11d12c8j4i5l4e3l6d4b4g5b13k2k10e7c6g3m2j1k7m5f5h12k5g12g4m9k6e13g4h8m5d11j7b9l2m11k6h5i6b9g13a6a3k,white
4m8d13c10c12b1d8l4d7k2f9m7f2k2j4k4e11a8c13l5c8e12f5k4j10e9e2i1g11k13i6l7e3f5e4f10f12k12m5i1f9f8f1e11i3i9g5j11f9a6b6h2g3k2b8g7d2c11j9d7b5d12a3d8a10k3c3g12c12i13h5h11m8m6c3m11c11h2m10j4l13a4c7m10d9l5l8h11l6i2d10b4i8b9b11g7a9c4g5m4h13k6m3e5f10h13b12e1k1j12h12d10m7g9h7h1l6g4b13f1a3j10i6e11e6k8j7j10a3a8k13j3l9j11d1i2h4a8i1m13d12j3b6a5b10g13m7i3h12l5g1b9i13e1h13g6f2e11b9k7l,white
12a4k10j4f9a5j5f6e6k7c9h2c9f7e9m9d7k6h7g13m5g9b12l4j12h13l8m8a2g5a6m3k8d5h12f13j1k4l9g6d2b10e10k9l11b3j11m12m12k3b9c8e2j7j11d7i11l13i2a6c13h3l7f7d12d3h1c10f1e6f11g2h3d4g6b7m11f11j8j2d6l1l7b5d6j8b3e5i8i13k9e4b1g11c4h2m4c13a10m12c13c12b8f3i8c13d1m1d3m4a12g1a12j12i6a9j3c11i6i8k5m4d3f5l10l3a1h10b10d2l7l12e2i10a11h10c5e1f4m3g5k13f1i9k4e5c10h8l13e2f9i6g,white
7k5c13c2e10l10m4d9b10a8j12a2b2k11f1k1b5f7f13k3h3f2d8g1f13g10d13l8m7j1a1h9g6g4i3m5e4b6b6m13i8l5k13a11g10b9j12i13f9k3j13b5h4e11m6i10h10j4k11l6f6j1m10k8a1i9i11k3k4l7l1g2j12m3a9m9a8d8f1d1e2c6e7e6d5b11j12f11e8k11d1j5g6h6l8h2a10e8e6c10f9f12k12e1l7a12j5i3c1c13e3d8c7b9c2m8i12d11b4m9h6k12g5m3e7g12c3b2g12l10g3l5l5d9l12h7c5a7h4j11a9d4a4c6a5j9e7i8b11c7d4f2l,white
7g9b13d8b6i8a4d1a12e13m10k5m8g8e13g11g1j7e13f4l5e4k9d2j5d8c10b4b3i4j3k1e2g9f8d13i12d6g5b1k9e3c10e1b10d3h11d7j3j7i7b5k8h6b5h1h6k13l8m10g3d7m11j7f11k1m7c9l13c6j12j9g4h13j11e8i11a10h10c12c10l8f7h11f4e2a5a1d9a6d5l2i5g12m1c5i7k12i11h3f6f9i12k5c4c4f2c11c13a10f12l9c6l2l8l3b10a10m13b9h6m3l3m1i12g2d1f12f9m9k10j6a2k6c1l5j3e11b8j7l12h11i2f2h12a10i4a8k11l4g7a6h12b3a4i6e,white
7f12a4f8k13c3b8d2h7b10g6i9e2c3g2g10c10i6d7d12e13i10d7g13f12f11g12h3k5e7h4b13k13b3c4a9i7l5f1c9g10l3d8i2f6h2b12i12d5g11c11e3a8c11m7i9k8b7m13m6a5a4i6j5b6c2a12b7a2j5m1g9a9m2d4k11h1j8f7j5l8a8m9d4h11d10k8e6l13h12c5i2e7e4j10f13g9h4l1b10a1a6g8g10e9l11k12m6m5c9b8l9j8j6e1e3h12g6b3j9c11j5k6k5h4g4c1d10h12l3f3e4m12j13l10b2i13a3l,white
4j2j11c7c13h3a9g4c8k7d8f13j12i6b12j12g8l5b13f2h4k7b9c4i3h13i4m8c10a10g12m2b10f9h1b7f1h3c11g11h8e11a13g5j10k9d9m10b7h11l1a2i3b10i12h11b11d6i13e1d9l10l3k12e4f10e13k6e11k6h8d1e13m3f4l9j9k8b7i2m13c9a12k9f12b3j6c4b4h1m1g6m7m8a7g1i2k4a5l3e2d12d5c10d10m4g13b7a6l12c2g10c12l6k9e3g1c2e2a9b9i3m5k5d5h6g6a11m5m6j3d13d13a12f10h7k4e5f4d13l11e11f10j1l8m11j1k5g6f7j7l,black
6g5g7b8g11e12e9a10f4b11b6l6a9c2h6i5i6h13f5c3c9e12l9i12f8e11h8b8a3a9b11c13i8i3m4c13b7l5h9k12a5f5a2g1f7g9l5k5j4m3k10m12j1g13a2d7d9h3d4k13l8m7e2i7f11k2c13g6j5b3b10h6c11j13m7j1d11l6m2a11m4d8d7c10c3j2k4a12m11d10g13k10i12k1j1i5d4j6e8j6d13e11i3l12i9m3e10e9f4i13c12h8c9g10j11a1h8f12c2l1m10a8k1l6f10l12d7a1k13j6k4h12b3h8h4l10d9d8l3g5e1c1b5l2j4g9j5m2e11f7m7k2f10k4e13d7i4f1e13h12g,white
